north,east
6.57,-6.28
7.59,-3.54
2.43,0.24
2.44,-1.98
2.05,1.17
2.67,1.71
5.96,-3.76
2.79,-1.45
7.03,-2.38
5.37,-1.92
6.23,-4.21
3.4,-2.63
2.56,-2.57
5.99,-3.78
5,-1.73
5.01,-1.75
0.3,-5.13
7.05,-5.92
0.49,-4.31
2.8,-1.71
0.16,-5.37
2,-2.74
3.06,-1.61
2.13,-2.24
1.19,-2.71
2.35,-2.38
1.84,-2.71
1.55,-1.95
2.11,-2.51
0.92,-1.51
1.77,-1.94
1.43,-2.01
1.43,-2
3.23,-1.38
3.21,-1.38
3.26,-2.09
0.8,-1.33
0.49,-4.21
1.41,-1.97
2.04,-1.33
2.83,1.23
4.75,-2.84
5.42,-5.62
4.02,-2.15
3.04,-1.85
5.84,-4.23
3.2,-1.62
0.17,-5.23
3.11,-2.61
3.26,-1.64
2.92,-2.59
2.12,-2.92
0.91,-3.53
3.82,-1.69
3.27,-1.64
1.91,-1.01
2.04,-0.84
3.03,-1.09
6.76,-3.96
4.86,-3.34
1.68,-2.37
6.83,-5.08
7.29,-5.42
6.61,-5.5
7.37,-6.16
7.42,-4.5
0.6,-1.07
0.6,-1.08
0.92,0.78
1.33,-0.73
1.47,-0.08
3.72,-1.03
5.15,-1.97
5.14,-1.53
0.21,-5.3
2.2,0.13
1.72,-2.37
5.72,-2.67
3.9,-1.69
1.41,-2.69
1.52,0.76
0.25,-5.25
6.12,-3.85
6.1,-3.97
6.12,-4.01
6.12,-3.93
5.8,-4.17
5.77,-3.89
1.11,0.55
1.11,0.27
1.54,-0.14
1.31,-2.56
0.61,-4.68
0.9,-1.83
5.99,-3.82
1.08,-0.74
1.37,0.36
6.17,-3.06
6.17,-3.06
2,-2.33
1.31,-2.46
4.65,-3.5
3.71,-0.15
0.77,-2.75
7.03,-2.16
3.32,-0.58
2.19,-3.33
6.07,-4.36
7.88,-4.07
3.07,-0.68
5.42,-5.62
1.72,-1.07
5.04,-1.57
2.52,-1.51
1.78,-4.74
4.23,-1.52
3.64,-1.92
3.29,-1.73
2.29,-1.53
1.78,0.14
3.61,-1.18
2.05,0.34
1.83,-1.33
2.48,1.69
2.02,-0.35
5.98,-2.8
5.41,-2.52
3.84,-1.54
1.84,-5.02
6.61,-3.94
7.13,-5.81
7.84,-5.27
7.41,-5.83
7.4,-5.81
6.59,-4.24
0.95,-1.6
3.49,-0.31
0.92,0.47
4.18,-3.05
3.6,-0.97
3.18,0.16
2.32,0.97
5.65,-3.47
1.5,-1.03
0.84,0.2
1.61,0.72
1.86,0.29
0.7,-1.93
0.74,-1.97
0.78,-1.95
2.71,1.43
2.24,1
3.23,-1.94
8.63,-3.13
3.4,-1.36
2.39,-1.56
0.98,-2.18
0.48,-4.91
1.16,-2.54
0.98,-2.17
7.33,-4.77
1.14,-3.07
1.51,0.01
2.68,-2.03
2.7,-1.94
1.73,0.27
1.79,-2.58
5.07,-2.95
2.06,-2.83
1.53,-0.09
2.08,-2.51
2.12,-2.79
2.14,-1.16
0.98,-3.12
1.6,-0.29
0.16,-5.46
1.27,1.06
3.51,-1.06
2.57,1.51
2.64,-2.71
1.47,-3.21
7.49,-4.03
4.14,-2.58
1.51,0.56
3.2,-0.53
0.69,-4.52
6.83,-5.11
6.53,-6.75
7.88,-6.7
7.81,-6.83
5.84,-6.12
1.14,-0.32
1.17,0.33
1.68,-4.15
2.4,-3.98
2.2,-4.05
3.31,-4.32
1.13,0.44
3.1,-3.91
2.41,-4.03
2.05,-4.26
1.85,-4.22
3.07,-3.77
2.08,1.44
3.24,-4.48
1.88,-3.86
1.78,-4.04
1.92,-4.06
1.99,-4.49
1.09,1.19
1.5,-3.31
3.21,-4.38
3.34,-4.34
2.39,-4.01
1.79,-4.16
3.06,-3.74
2.07,1.45
2,1.04
2.05,-4.52
3.01,-4.34
3.26,-3.89
1.97,-3.09
3.19,-4.18
3.25,-2.96
4.13,-2.72
5.11,-1.95
0.95,-2.99
5.49,-3.2
5.36,-3.35
1.35,0.55
3.58,-2.22
1.14,-3.31
0.36,-3.64
6.54,-3.49
0.51,-4.41
0.39,-4.81
0.19,-5.47
7.44,-6.3
7.29,-6.35
5.94,-3.98
3.39,-1.42
2.58,0.86
3.25,-1.08
0.35,-4.78
0.2,-5.11
2.97,-0.92
3.58,-1.18
6.14,-3.25
2.7,-2.9
4.83,-3.02
4.84,-3.02
2.08,-4.67
2.08,0.34
2.55,-2.73
2.11,-0.42
0.48,-4.65
5.84,-4.34
7.47,-3.35
5.64,-3.11
5.95,-4.66
4.91,-3.29
2.73,-0.49
6.72,-2.76
2.55,-0.93
1.69,-4.83
1.68,-4.83
1.7,-4.83
1.97,-2.64
0.33,-4.51
5.8,-3.96
5.91,-2.68
0.15,-5.58
2.46,1.13
5.04,-3.64
6.5,-3.38
4.92,-3
4.57,-1.21
0.43,-4.21
1.16,-3.43
0.22,-5.18
0.68,-1.32
8.19,-6.95
4.17,-2.98
0.41,-4.23
8.27,-6.77
4.53,-1.67
2.7,-0.44
3.52,-1.74
0.12,-5.34
5.32,-2.96
4.15,-1.72
4.85,-2.9
4.65,-2.73
3.84,-3.01
3.93,-2.04
4.46,-3.52
3.67,-1.3
2.6,1.08
4.36,-3.41
2.48,1.1
2.56,1.45
4.92,-1.4
0.11,-5.12
1.32,-2.44
3.71,-1.65
0.91,-3.19
4.56,-0.91
4.88,-2.95
0.44,-5
0.35,-4.88
5.78,-3.34
2.22,1.48
2.15,0.39
2.18,-0.61
4.58,-1.39
3.7,-1.03
4.25,-1.9
4.26,-1.08
3.73,-1.5
3.58,-1.45
2.96,-1.1
2.64,-1.42
2.44,1.69
2.45,1.69
2.56,-0.98
2.13,0.39
4.17,-1.25
4.42,-1.23
3.35,-1.11
3.1,-0.65
4.22,-1.4
3.15,-0.81
2.47,-0.77
2.99,-0.58
0.36,-4.78
5.73,-3.84
0.33,-4.74
1.85,-4.31
2.28,-3.39
1.82,-4.06
3.31,-4.43
3.06,-4.25
3.27,-3.24
5.62,-3.71
7.74,-7.01
0.45,-4.7
5.78,-4.25
5.82,-4.17
6.56,-2.75
4.06,-0.25
7.51,-3.67
7.9,-5.36
7.87,-6.69
7.01,-3.91
8.42,-4.19
7.39,-7.34
0.2,-5.26
6.15,-5.49
6.24,-2.76
6.21,-3.53
0.22,-5.25
5.84,-4.01
0.07,-5.11
0.2,-4.93
0.38,-4.88
0.13,-5.22
2.5,-3.44
6.55,-2.76
1.63,-3.34
4.12,-2.78
1.61,-4
7.22,-5.39
1.89,-5.21
1.89,-5.21
0.18,-5.34
0.26,-5.17
0.16,-5.2
0.2,-5.25
0.32,-5.12
2.55,-3.55
6.07,-3.54
0.21,-5.09
6.49,-2.71
0.38,-4.8
0.07,-5.69
5.85,-4.19
5.8,-4.33
5.69,-3.62
0.13,-5.68
0.68,-4.6
2.39,-1.63
7.39,-6.49
0.35,-4.86
1.62,-0.38
2.32,-1.89
4.29,-2
3.4,-1.23
3.64,-2.33
5.58,-5.47
7.88,-6.74
4.19,-2.81
7.27,-3.82
3.5,-2.03
3.61,-2.95
3.37,-4.43
2.03,-4.59
3.16,-4.12
3.71,-1.53
3.38,-2.43
4.94,-1.59
0.84,-3.74
3.51,-3.02
6.38,-2.9
6.1,-4.91
6.01,-3.58
3.42,-2.39
3.06,-0.04
2.97,-1.16
5.82,-3.1
2.97,-3.34
3,-3.84
7.45,-3.3
6.01,-3.79
5.25,-3.79
6.02,-3.79
2.58,-1.78
1.6,-2.82
4.81,-2.31
5.02,-3.4
3.21,-1.31
4.78,-1.53
6.02,-5.64
6.31,-5.98
6.67,-2.81
1.36,-0.17
1.35,-0.17
1.35,-0.16
3.07,-1.62
4.85,-4.36
5.21,-4.26
5.69,-3.7
5.68,-3.67
1.68,-1.53
1.29,-0.55
5.52,-2.9
3.35,-1.5
1.01,-1.57
1.76,0.18
1.41,-0.9
1.82,-2.59
1.75,-1.59
4.85,-1.93
0.56,-4.31
0.36,-4.81
0.17,-5.25
4.24,-1.54
5.33,-1.95
5.69,-3.81
3.28,-1.52
4.19,-2.95
4.28,-2.9
5.93,-4.73
5.93,-4.75
3.55,-1.79
1.73,-4.23
5.03,-2.94
0.18,-5.29
1.04,-2.65
5.11,-3.63
0.15,-5.37
2.28,-3.13
1.63,-2.68
1.74,-2.26
6.53,-4.47
0.91,-2.04
6.18,-3.21
1.83,-1.94
1.78,-1.34
4.73,-1.47
0.07,-5.56
3.2,-3.33
3.2,-3.85
1.65,-3.82
1.62,-3.05
1.8,-4.07
4.2,-2.58
1.19,-2.71
1.04,-3.29
0.8,-2.95
2.7,0.67
2.22,-0.74
6.95,-7.49
4.31,-1.95
2.49,-1.78
2.75,-0.54
1.91,-4.88
2.63,-3.24
2.06,0.37
3.32,0.08
4.88,-2.71
1.08,-2.52
5.98,-3.95
1.49,-2.23
5.68,-3.38
2.57,-2.19
2.83,-1.34
4.93,-3.93
1.65,-1.79
4.72,-1.34
2.65,-0.34
3.33,-2.7
2.71,-2.74
3.72,-1.36
2.1,-2.49
0.15,-5.51
2.49,-3
1.52,0.11
1.33,-0.62
3.51,-1.62
2.75,-1.6
5.83,-4.44
1.98,0.59
1.15,0.41
1.03,0.2
2.07,1.13
2.22,-2.33
5.6,-3.25
5.44,-4.61
3.43,-2.12
5.95,-4.59
6.45,-3.18
4.89,-4.96
1.64,-5.02
5.08,-3.33
5.79,-4.23
1.93,-5.05
2.03,-2.3
5.21,-3.19
4.58,-3.11
2.78,0.46
4.82,-1.87
3.71,-2.07
2.08,-0.84
3.55,-0.52
1.54,-3.08
4.46,-0.95
3.33,-1.77
3.58,-2.18
7,-3.4
6.29,-3.73
6.6,-3.09
0.87,-0.29
0.56,-2.45
8.58,-3.39
4.91,-1.45
4.66,-2.77
4.06,-4.66
3.05,-2.85
2.8,-2.13
1.95,-2.42
1.45,-3.57
2.51,-1.79
5.31,-2.94
3.9,-1.6
2.05,0.87
2.53,0.87
2.56,-0.34
1.56,-4.03
5.68,-5.32
4.36,-3.07
1.51,-2.62
1.71,-2.72
3.22,-3.19
0.08,-5.59
2.38,-1.63
2.37,-2.3
4.86,-1.75
8.49,-3.28
5.32,-2.41
3.38,-1.36
1.48,-2
1.14,-2.87
1.27,-0.09
2.73,1.52
0.26,-1.22
1.43,-0.01
3.8,-2.8
1.48,-3.18
1.47,-3.19
5.81,-4.26
1.91,-3.25
2.41,-1.75
3.74,-1.86
0.92,-1.01
0.74,-2.89
3.54,-1.63
2.39,-1.32
4.3,-2.53
5.7,-2.86
0.85,-1.23
3.63,-2.19
2.09,-2.46
6.99,-4.25
5.07,-2.86
2.02,0.17
1.51,-1.35
0.52,-3.72
4.07,-2.71
4.07,-2.7
5.49,-4.34
1.6,-2.91
2.75,1.46
3.06,-2.07
0.89,0.44
0.89,0.43
1.02,-2.71
1.09,-2.64
3.52,-1.69
2.35,-2.07
2.64,-1.92
2.86,-2.26
5.51,-3.04
1.56,-0.99
2.56,-2.38
3.98,-1.33
1.95,1.05
0.35,-4.12
3.87,-2.77
4.36,-1.63
4.38,-1.66
4.68,-2.8
6.89,-2.23
3.89,-1.22
1.18,-0.59
2.39,-1.19
0.78,-2.58
2.08,-1.03
4.9,-2.28
4.19,-1.43
3.88,-0.28
2.34,-0.41
1.78,-2.08
2.57,0.86
2.06,-0.55
1.91,-1.27
5.41,-2.8
5.99,-3.55
6.11,-4.18
5.42,-2.74
3.03,-1.89
3.02,-1.88
7.59,-2.35
4.89,-3.68
5.11,-2.87
0.91,-2.47
2.42,-2.22
3.13,-0.89
0.99,-0.94
0.9,-1.01
1.57,-2.82
1.84,0.43
1.55,-2
5.6,-3.54
4.24,-3.01
4.25,-2.79
3.77,-1.89
3.6,-1.71
2.48,-2.01
6.13,-3.93
2.57,-2.7
4.89,-1.68
5.24,-1.71
0.86,-4.23
4.35,-2.47
2.08,0.62
2.85,-1.34
2.29,0.57
5.52,-2.71
1.92,-1.15
1.46,-0.97
1.46,-0.99
2.97,-2.07
7.51,-3.93
3.93,-0.49
3.29,-0.08
3.82,-1.13
0.32,-4.2
2.35,-1.31
2.76,1.15
4.29,-0.81
3.55,-1.57
2.78,-0.38
4.17,-1.02
2.2,-0.09
2.35,-2.67
3.02,-0.61
2.99,-0.98
4.23,-0.39
7.83,-6.87
7.85,-6.67
8.2,-6.37
7.88,-6.72
8.27,-6.33
8.26,-6.31
8.19,-6.34
8.08,-6.51
1.58,-3.05
2.68,-3.09
3.2,-3.51
3.03,-3.59
1.8,-3.82
1.66,-3.14
1.63,-4.11
2.96,-3.08
1.67,-4.12
2.87,-3.14
3.19,-3.7
2.6,-3.41
1.76,-3.4
1.68,-3.11
1.52,-3.65
1.52,-3.64
2.92,-3.54
2.46,-3.06
1.79,-4.1
3.19,-3.16
1.66,-3.21
1.5,-3.6
1.76,-3.26
2.09,-3.6
1.63,-3.9
1.64,-3.24
2.42,-4
2.97,-3.07
1.69,-3.4
1.74,-3.58
3.09,-3.03
1.68,-3.88
1.89,-4.63
2.69,-3.15
2.2,-4.37
2.62,-3.83
2.12,-4.03
6.21,-2.69
3.02,-2.07
1.32,0.79
3.18,-3.24
3.4,-4.46
2.63,-3.73
2.62,-3.74
2.04,-4.53
5.93,-4.77
2.03,-0.76
2.03,-0.77
8.09,-6.49
6.28,-2.97
0.8,-2.48
1.66,-1.9
3.23,-4.36
1.63,-3.76
3.39,-4.33
3.01,-3.56
2.69,1.6
3.12,-4.19
1.96,-2.21
1.96,-2.23
1.95,-2.2
0.25,-5.15
2,-1.01
2.08,-1.28
2.11,-1.98
3.54,-2.15
3.55,-2.16
2.92,-1.45
2.35,-2.16
0.57,-4.17
0.38,-4.04
1.49,-1.41
3.39,-2.09
1.88,-1.53
2.16,-1.5
2.69,-2.03
2.21,-0.75
2.46,-1.94
2.8,-0.84
2.72,-2.32
2.27,-0.41
1.57,0.13
1.47,0.36
2.31,-2.25
2.35,-1.7
3.48,-2.7
0.88,-2.92
1.48,0.28
0.66,-3.84
0.95,-0.02
2.96,-0.06
2.57,0.09
1.19,0.47
0.85,-1.98
0.85,-1.97
1.27,-0.12
0.64,-2.29
0.59,-1.32
0.6,-1.32
1.61,-0.55
1.6,-0.58
1.62,-0.58
1.6,-0.55
1.24,-2.2
1.71,-2.16
1.69,-0.97
1.72,-2.16
1.93,-0.53
1.65,-1.09
1.43,0.4
1.76,0.36
4.82,-3.04
2.57,0.72
1.49,-0.97
1.75,-0.78
1.14,1.21
0.85,-2.89
1.53,0.66
1.34,0.71
0.28,-3.89
1.14,-3.87
0.36,-0.98
4.97,-4.53
1.21,0.86
0.79,-2.58
0.93,-0.96
2.13,-0.33
1.92,-0.5
1.56,0.49
1.5,-0.61
0.86,0.15
1.2,-4.12
1.15,0.74
0.76,-2.92
1.03,-3.71
6.27,-3.01
2.36,-4.08
2.05,-2.38
2.04,-2.33
1.67,-0.46
0.97,-1.38
1.31,-0.99
2.19,-0.37
9.99,-1.28
0.98,-4.02
1.22,-2.4
2.04,1.11
0.4,-5.04
4.66,-3.21
6.12,-3.2
1.24,-2.86
3.82,-1.54
0.54,-4.83
2.28,-0.94
2.93,-2.28
1.16,-3.38
0.95,0.29
2.42,-0.35
2.46,-0.36
2.53,-1.52
2.2,-0.39
2.11,-0.4
2.06,-0.46
1.89,0.26
2.98,-2.49
3.31,-1.92
3.55,-2.31
2.76,1.49
2.4,-1.54
3.95,-1.14
2.79,0.08
2.46,-1.61
2.23,-1.32
1.99,-0.04
3.72,-1.12
5.83,-3.94
2.41,-0.03
1.69,-2.69
1.71,-2.56
3.07,-0.21
7.4,-1.9
6.37,-3.29
3.54,-2.8
1.41,-2.17
5.04,-3.08
2.37,-3.01
4.18,-2.41
1.05,-3.25
5.66,-2.71
3.32,-1.92
1.64,-3.12
7.29,-2.48
7.18,-2.23
5.66,-2.71
1.4,-2.23
0.88,0.31
1.67,0.58
1.41,-1.18
4.23,-3.18
3.7,-2.47
4.43,-3.04
3.22,0.32
3.63,-1.53
1.01,-4.04
5.7,-4.1
6.61,-2.62
7.03,-2.18
0.35,-4.98
3.46,-1.47
3.63,-2.4
7.27,-3.26
2.39,-2.06
1.22,-2.25
0.93,0.29
0.71,-4.33
1.82,-0.08
1.91,0.74
0.49,-4.39
1.2,0.17
0.86,-2.96
0.83,-2.93
0.88,-2.98
0.83,-2.99
1.62,-2.4
1.62,-2.4
1.62,-2.42
2.31,-2.07
1.86,-2.11
1.2,0.79
1.2,0.74
1.21,0.8
2.04,-1.7
1.86,-1.49
1.4,-2.37
1.47,-2.03
2.2,-1.62
2.53,-1.98
1.07,-3.88
1.06,-3.88
5.55,-2.66
1.18,-0.72
5.82,-4.42
6.59,-3.01
0.32,-4.75
0.6,-2.51
7.5,-4.27
7.68,-3.46
7.71,-5.69
7.65,-1.91
3.83,-1.77
3.73,-2.04
3.52,-2.21
3.48,-2.28
3.42,-1.95
6.03,-3.51
7.09,-2.11
7.46,-3.23
2.12,0.95
3.43,-2
1.12,-3.1
0.99,-2.14
1.02,-3.01
1.18,-2.53
1.22,-1.5
0.9,-0.74
2.33,-2.25
2.1,-1.98
2.02,-1.24
1.93,-0.29
1.58,-1.42
1.59,-2.05
1.26,-2.46
1.3,-1.84
1.48,0.02
1.4,-0.44
4.52,-1.01
5.15,-2.31
2.69,-2.6
1.91,-1.95
1.04,-2.67
1,-1.75
3.46,-1.48
1,-2.48
1.87,-2.05
1.04,-2.68
0.82,-2.14
1.07,-2.4
1.83,-1.18
0.82,-2.15
1.87,-2.07
1.07,-1.04
1.08,-0.01
1.15,-0.22
0.72,-2.45
0.74,-1.85
0.73,-2.9
1.07,-2.24
1.91,-1.02
2.89,-2.34
1.64,-1.45
3.63,-2.68
3.33,-1.43
3.63,-2.68
2.15,1.28
1.22,0.56
1.3,-1.15
1.29,-2.71
6.08,-3.94
6.08,-3.93
1.78,-1.55
1.24,1
1.26,1
1.21,0.56
1.71,-0.65
1.22,0.56
1.47,-0.89
2.19,-1.22
1.6,0.16
2.01,-2.35
1.59,-2.39
2.67,-1.94
2.67,-1.92
1.95,-1.65
0.79,-4.35
3.89,-2.36
2.9,-2.31
2.64,-2.78
1.59,-3.14
1.35,0.52
1.8,0.47
5.52,-1.71
3.78,-1.83
2.24,-2.22
1.41,0.51
1.9,0.13
2.44,0.04
3.05,-2.24
1.42,-0.44
3.65,-2.31
2.03,1.04
2.5,-1.72
5.44,-2.36
5.54,-1.92
1.74,-0.5
1.87,-0.47
2.71,-2.86
1.65,-2.2
1.41,-0.72
0.89,-3.83
1.73,-1.32
2.25,-2.17
2.19,-0.31
1.12,-1
1.82,-2.37
1.48,-1
3.38,-2.21
2.98,-1.98
3.39,-2.19
3.37,-2.19
2.98,-2
1.34,-0.22
1.97,0.03
1.41,-0.64
1.78,-0.97
2.84,-2.2
1.54,-1.04
2.03,-2.59
2.93,-1.97
3.01,-2.4
3,-2.41
2.18,0.61
1.27,-2.78
1.84,-0.66
3.06,-2.04
3.07,-2.03
1.03,-3.08
1.63,-2.08
2.53,1.47
0.84,-2.73
2.34,1.44
2.34,1.44
1.79,-1.92
1.79,-1.95
1.12,-2.94
7.64,-7.09
3.49,-2.24
1.16,-4.13
1.23,0.63
0.9,-3.8
1.09,-3.98
3.26,-2.28
2.86,-1.45
3.06,-2.19
2.18,-0.61
1.9,-0.16
2.48,-2.41
1.73,0.5
2.51,-2.79
1.98,1.2
3.21,-1.83
1.72,0.46
0.95,-3.15
2.47,-1.73
1.47,-0.17
1.35,0.09
1.31,-0.03
0.98,-3.21
0.46,-3.56
0.98,-3.19
2.08,0.88
2.08,0.88
1.89,-2.08
2.31,-0.54
1.4,-2.77
1.39,-2.76
1.34,-2.53
1.03,0.01
1.04,0.01
1.64,-2.04
1.62,-1.88
1.62,-1.88
1.18,-2.5
2.96,-2.7
2.45,-2.85
0.16,-5.43
1.67,-0.54
1.63,-2.68
3.55,-2.49
3.67,-1.3
2.64,0.2
1.09,0.89
1.42,-1.95
2.02,-1.57
1.68,-2.14
0.99,-4.49
1.19,-3.81
1.04,-1.17
1.08,1.12
1.63,-4.92
1.61,-4.24
0.72,-3.74
0.71,-3.74
0.84,-3.62
2.76,-2.5
6.38,-3.45
3.86,-0.49
1.93,0.28
1.9,-0.03
2.18,0.16
2.17,-2.22
2.7,-2.75
3.72,-2.53
3.4,-2.07
2.92,-1.43
3.23,-0.45
1.38,-0.5
1.38,-0.49
0.79,-2.34
1.69,-0.61
3.6,-2.28
1.68,-0.61
1.7,-0.04
0.55,-2.45
1.33,0.65
2.66,-2.04
2.35,-1.73
1.35,-0.3
1.69,-0.61
2.7,-1.92
3.18,-2.89
1.16,-2.48
3.23,-1.43
2.64,-1.85
5.87,-3
5.15,-2.17
5.52,-2.76
4.85,-1.58
4.83,-1.59
5.38,-2.6
2.54,-0.34
2.57,-2.32
2.21,0.13
2.21,-1.48
1.88,-1.18
1.69,-1.98
3.03,-2.25
2.21,-1.5
4.97,-2.28
1.34,1.05
4.59,-3.13
1.33,0.68
0.4,-3.85
2.85,-2.43
2.75,-2.43
5.7,-1.95
5.69,-1.96
2.37,-1.82
0.87,-2.56
0.91,-3.48
2.42,0.26
0.91,-2.07
2.5,-2.5
1.95,-1.06
2.75,-2.37
2.21,0.45
1.29,0.12
1.82,-0.47
3.89,-1.72
2.2,0.6
0.92,-3.46
1.36,-2.61
3.55,-2.51
1.34,-2.64
1.39,-2.5
1.27,-2.58
2.39,-1.51
0.74,-3.98
2.09,-0.68
0.82,-0.78
3.68,-1.6
0.61,-2.51
1.1,-2.12
1.92,0.28
2.03,-0.36
1.06,-2.04
2.17,-3.05
0.94,-1.07
1.1,-0.64
0.9,0.18
1.18,0.13
1.19,0.17
1.15,0.12
0.72,-2.82
1.11,-3.37
0.82,-0.87
3.7,-1.6
1.45,-1.32
1.77,0.4
1.75,0.41
1.61,0.06
1.61,0.1
1.14,-1.44
1.12,-1.41
0.8,-2.01
1.04,-1.28
1.13,-3.27
0.71,-2.68
1.25,-2.51
2.69,-1.58
1.57,0.3
2.21,-0.02
3.28,-2.96
0.9,-2.24
1.58,-1.48
1.29,0.22
2.82,-2.5
1.55,-0.21
2.04,-1.89
3.39,-2.88
1.77,-0.36
1.77,-0.34
0.78,-2.59
0.91,-0.83
1.23,0.95
0.6,-4.22
1.23,1.23
0.65,-1.32
2.11,1.47
5.52,-1.9
0.89,-2.88
0.26,-3.69
1.13,0.38
1.08,-2.05
1.12,0.82
0.89,0.31
0.82,-2.96
1.86,-1.55
0.83,-2.95
0.82,-4.38
0.52,-4.24
1.85,-0.36
0.96,-2.68
0.91,-0.03
2.04,0.75
1.79,-1.01
1.56,-1.3
1.32,1.38
4.65,-1.56
1.15,-1.15
0.99,-2.61
1.42,-1.55
4.66,-1.53
4.83,-1.5
1.14,-2.9
2.08,0.55
1.14,-3.01
2.5,-1.48
2.91,-1.24
1.21,-0.54
0.96,-1.41
0.96,-1.43
1.69,-1.49
1.83,-1.55
2.1,0.51
1.29,-1.06
1.62,0.01
1.62,-0.01
1.61,-0.01
3.33,-1.94
3.35,-1.94
1.69,-0.91
0.99,-3.26
1.75,-2.32
2.87,-2.41
2.32,1.34
2.29,0.43
1.45,-2.13
1.69,-0.49
1.97,-0.03
3.88,-2.57
1.64,-0.2
2.04,-1.78
1.8,0.62
1.93,-1.55
1.7,0.24
1.53,-2.4
2.12,-1.28
1.03,-3.37
1.28,0.13
1.29,-0.17
2.57,-3.09
2.92,-3.05
2.91,-3.05
2.93,-3.05
5.79,-2.2
5.79,-2.24
1.31,-1.9
5,-1.46
1.59,-0.83
1.39,-1.61
0.92,-2.76
1.5,-1.74
3.74,-2
1.67,-1.14
1.41,0.06
1.42,0.05
1.33,1.18
1.33,1.17
1.72,-0.36
1.48,-0.27
2.08,0
3.42,-2.01
0.95,0.57
1,-0.8
2.3,0.18
0.82,-3.5
1.19,-2.01
0.96,-3.93
1,-3.95
1.39,-2.07
1.88,0.83
1.33,1.18
0.22,-3.71
1.08,-4.14
1.75,-0.69
1.34,-0.6
1.17,-1.68
1.75,-0.65
5.02,-2.14
5.04,-2.11
3.12,-2.56
1.57,-1.16
2.22,-2.79
1.31,-2.56
4.38,-1.15
5.14,-1.6
4.91,-1.82
2.44,-2.45
3.64,-2.63
3.05,-2.64
2.68,-1.89
1.02,-0.81
1.65,-0.52
1.64,-0.52
1.65,-0.54
3.04,-2.41
3.43,-2.28
3.01,-2.82
2.48,-2.92
4.92,-1.61
0.99,-0.13
2.03,0.09
0.72,-1.78
2.54,0.19
1.8,-2.62
1.59,-2.95
1.5,-2.05
3.17,-2.83
1.63,-0.97
1.3,-2.9
0.64,-3.65
5.9,-4.11
0.47,-4.1
1.07,0.09
0.59,-3.61
0.58,-3.63
0.91,-3.87
3.41,-1.95
3.75,-2.39
1.86,-2.34
2.75,-2.38
2.4,-3.04
2.27,-0.96
0.39,-4.52
2.67,-2.03
4.51,-2.32
2.89,-1.7
2.19,-1.21
3.84,-2.18
1.01,-0.96
0.21,-5.23
1.26,-0.84
1.87,-2.19
2.75,-2.23
2.3,-0.01
2.34,-0.4
2.4,-1.48
2.5,-1.64
2.52,-1.57
2.42,-0.23
2.31,0.01
2.01,-0.26
2.21,-0.46
2.04,0.3
2.17,-0.43
2.01,-0.61
2.16,-0.3
2.02,-2.16
1.97,1.24
2.06,-2.24
2.2,-0.39
1.91,0.28
1.78,-0.4
1.85,-0.5
1.82,-0.63
1.75,-0.92
1.87,-0.56
1.97,-0.57
1.91,0.49
1.87,0.09
1.87,0.36
1.95,-0.16
1.76,-1.43
1.81,0.5
1.97,-1.53
1.74,-2.32
1.59,-0.21
1.75,-2.37
1.54,-0.25
1.59,0.88
1.61,-2.42
1.67,-0.51
1.5,-1.97
1.44,-1.03
1.29,-1.04
1.29,-0.48
3.96,-0.33
3.43,0.13
2.71,0.23
2.88,-0.18
2.65,0.03
1.92,-1.46
0.92,0.33
3.81,-1.22
2.52,-1.98
2.11,-2.39
1.06,-1.81
1.7,-0.06
1.77,0.14
0.75,-3.17
2.47,1.03
2.75,-1.57
1.8,-1.39
2.31,-1.91
2.55,-2.03
1.78,-4.94
2.7,-2
1.11,1.24
4.36,-0.98
1.14,-4.01
0.8,-3
2.4,-2.17
2.17,-2.11
1.91,-1.59
1.33,-2.79
1.33,-2.81
0.9,-3.12
0.62,-2.1
3.27,-0.78
2.53,-0.93
2.38,-1.35
3.09,-2.28
2.91,-1.97
2.15,-1.97
2.99,-1.77
3.13,-2.5
2.48,-2.88
0.74,-0.78
1.24,-1.19
2.41,-1.25
2.57,-2.68
2.61,-2.84
0.91,-3.15
2.53,-3.07
0.29,-3.81
2.2,-1.07
2.05,0.6
1.43,0.45
2.53,-2.81
1.71,-4.7
1.13,-3.47
1.17,-3.9
0.8,-4.44
0.22,-5.24
0.56,-4.69
2.47,-3.09
1.24,-0.06
4.76,-2.99
3.88,-2.79
4.31,-4.43
3.65,-2.98
3.54,-0.82
3.15,-1.61
2.74,-1.42
1.56,-3.32
3.2,-1.16
1.87,-1.68
1.15,1.3
2.87,-1.34
0.96,-0.56
3.06,-2.03
0.44,-3.59
0.38,-3.54
1.13,-0.78
3.09,-2.88
3.75,-1.59
1.27,-1.55
1.27,-1.57
3.23,-3.75
2.91,-4.33
3.29,-3.29
0.11,-5.54
0.05,-5.28
0.2,-5.08
0.12,-5.3
0.12,-5.44
0.06,-5.28
1.72,-2.72
2.01,-5
3.17,-3.24
2.21,-4.16
2.62,-3.15
1.68,-3.78
1.61,-3.33
2.04,-4.64
2.04,-4.46
1.94,-3.83
3.06,-4.25
2.2,-4.19
7.37,-7.41
7.21,-7.4
7.41,-7.29
1.73,-3.82
2.14,-3.46
1.87,-4.05
2.05,-3.24
2.01,-4.59
1.72,-3.82
