north,east
52.84,1.47
52.24,0.97
52.85,1.47
53.69,-2.21
57.72,-4.2
51.51,-1.72
51.52,-1.74
52.21,-1.18
58.44,-5.01
57.86,-5.33
53.04,-2.13
53.05,-2.15
52.34,-1.7
52.57,-1.6
58.14,-5.26
51.69,0.48
58,-5.33
57.43,-2.51
57.06,-2.16
50.64,-4.5
52.54,0.09
52.58,-2.35
52.13,-2
51.33,0.13
50.96,-3.05
51.86,-2.14
51.26,-2.87
50.64,-4.46
57.29,-5.73
51.24,0.86
57.89,-5.39
51.53,-2.28
58.12,-5.27
58.26,-3.45
57.91,-4.09
57.86,-5.27
52.08,-1.89
56.05,-4.49
51.22,-0.76
53.62,-1.3
52.28,0.91
52.28,0.94
50.43,-3.86
53.3,-3.53
53.28,-3.71
53.31,-3.77
50.8,-1.06
50.91,-2.35
54.21,-1.29
54.21,-1.31
53.22,0.01
51.75,-1.98
52.42,-2.47
54.75,-3.29
51.23,0.96
57.48,-7.22
53.26,-3.17
52.36,-1.5
51.61,-3.8
51.2,-2.78
53.81,-1.66
52.83,-2.89
50.96,-3.25
52.84,-2.9
51.19,-1.05
53.04,-2.12
51.41,-1.35
51.64,-2.29
51.71,-2.21
53.32,-1.89
51.38,-1.55
51.35,-0.69
51.34,-0.69
53.61,-2.21
51.58,-2.46
53.05,-1.3
52.85,0.65
53.39,-2.28
52.66,-1.35
51.92,-2.81
56.77,-3.86
51.4,-2.34
53.84,-1.77
53.83,-1.78
58.08,-6.6
58.38,-6.5
55.89,-5.61
57.38,-7.39
57.49,-7.27
57.47,-7.39
56.33,-6.4
57.45,-7.38
56.78,-5.88
51.03,-1.05
53.71,-1.78
57.5,-7.32
55.84,-4.12
54.01,-2.79
58.35,-6.22
54.3,-2.1
56.01,-3.79
57.4,-2.66
51.92,-1.15
53.95,-0.53
52.64,-0.39
56.21,-3.04
55.42,-2.55
51.08,0.54
51.82,0.01
51.79,-2.61
51.5,0.34
51.57,-0.52
50.77,-4.49
53.27,-1.22
53.2,-1.68
52.91,-3.6
52.88,-1.88
57.09,-3.99
57.34,-4.57
56.44,-3.36
57.47,-4.5
57.66,-4.18
57.14,-2.49
56.2,-2.8
53.5,-1.17
56.54,-2.65
58.21,-5.35
57.45,-4.45
57.37,-4.39
58.48,-5.1
51.05,-0.13
51.07,-0.13
56.18,-3.06
54.19,-1.46
54.17,-1.44
53.78,-2.56
53.59,-2.15
53.05,-0.79
53.15,-2.94
54.22,-4.44
50.23,-5.12
53.62,-2.3
56.28,-2.93
51.98,-0.19
51.99,-0.19
51.69,-1.19
56.48,-2.89
54.2,-4.42
50.88,0.54
54.19,-4.53
54.84,-3.04
52.94,-2.31
51.13,-0.02
52.88,0.98
56.46,-6.9
57.57,-7.47
56.51,-6.87
56.45,-6.95
55.88,-3.34
56.04,-6.2
56.5,-6.95
56.8,-2.75
59.02,-2.92
56.06,-4.34
56.07,-4.37
57.44,-2.58
56.12,-3.57
57.01,-4.25
57.62,-6.39
57.35,-6.42
55.97,-4.21
57.51,-4.32
57.5,-4.3
57.29,-2.39
51.44,-0.15
60.76,-0.9
56.5,-5.52
55.9,-5.68
56.47,-6.92
57.75,-3.91
56.71,-3.17
57.7,-4.13
56.58,-3.1
53.32,-0.93
53.73,-0.81
56.67,-2.49
50.52,-4.82
52.82,-3.04
57.07,-7.31
54.09,-4.69
54.2,-4.42
54.21,-4.4
54.25,-4.61
54.36,-4.4
56.67,-5.13
53.68,-2.3
54.08,-4.73
54.28,-4.35
54.26,-4.59
54.12,-4.64
55.09,-5.01
54.23,-4.38
51.55,-1.91
51.59,0.74
52.51,-1.6
54.09,-4.63
57.04,-3.05
54.3,-4.33
54.3,-4.55
57.82,-4.19
54.16,-4.72
55.99,-2.83
55.91,-3.64
56.76,-3.83
53.06,-2.16
53.11,-2.03
50.98,-4.48
51.36,-1.39
53.08,-1.7
57.46,-4.23
55.99,-5.33
56.37,-5.15
52.02,0.71
51.81,-0.5
51.71,-0.68
51.7,-0.68
51.71,-0.68
51.97,-2.62
51.98,-2.62
56.15,-3.33
56.64,-3.68
56.69,-3.73
56.66,-3.47
56.52,-5.51
58.01,-4.38
57.48,-4.12
55.94,-4.03
56,-4.58
56.99,-2.79
56.06,-4.28
55.83,-5.06
53.36,-2.76
57.04,-2.71
51.02,-0.6
51.1,0.12
50.99,-0.43
51.86,1.03
51.68,-2.2
52.53,-2.01
56.5,-6.17
55.81,-6.16
56.1,-5.49
57.28,-5.63
57.29,-5.65
55.08,-4.11
56.63,-3.68
57.68,-6.29
56.07,-4.54
56.26,-3.09
55.97,-4.08
57.62,-7.49
56.63,-2.88
57.63,-6.25
57.39,-6.46
57.32,-6.12
57.24,-2.06
52.9,-2.83
52.9,-2.83
56.4,-3.05
50.82,-1.57
55.52,-5.29
55.61,-2.82
58.58,-3.72
57.37,-6.52
55.93,-4.24
56.36,-2.94
56.98,-7.41
56.78,-3.13
57.83,-3.85
58.24,-3.44
58.07,-4.03
57.45,-5.36
58.02,-4.37
57.12,-2.06
56.63,-3.73
56.11,-6.16
56.42,-6.13
57.33,-4.59
58.57,-4.77
58.56,-4.76
56.72,-3.52
57.57,-6.31
57.58,-2.18
56.75,-2.73
57.69,-4.03
53.66,-1.12
55.88,-4.2
56.35,-4.38
57.6,-7.49
52.38,-1.66
52.39,-1.66
52.45,-1.89
52.38,-1.67
52.12,0.3
52.06,-1.43
51.52,0.43
60.75,-0.86
53.04,-2.35
53.04,-2.35
53.04,-2.38
57.54,-2.28
56.28,-2.98
51.1,-2.65
57.46,-3.13
56.28,-5.62
57.52,-4.5
50.12,-5.37
53.72,-2.66
51.88,0.27
55.59,-1.73
53.61,-2.21
53.34,-1.7
51.88,-2.14
53.5,-2.61
50.98,-3.49
51.72,-1.55
54.55,-2.75
54.55,-2.74
56.84,-5.1
52.05,-1.34
51.77,-4.2
57.04,-2.51
57.1,-2.15
51.81,-4.29
52.42,-3.95
51.83,-4.44
52,-4.33
51.36,-0.14
54.27,-3.06
57.66,-2.53
53.21,-4.14
52.99,-2.91
52.99,-2.91
50.76,-4.55
52.03,-4.36
52.45,1.03
50.86,-1.6
54.72,-3.49
54.99,-3.53
54.28,-3.24
53.71,-2.44
56.49,-3.52
55.38,-4.22
55.65,-3.78
57.17,-2.2
55.81,-4.23
56.54,-2.87
55.99,-3.92
53.76,-2.47
53.97,-2.87
51.05,-2.98
53.64,-2.31
53.97,-2.13
55.98,-3.95
55.99,-3.94
54.81,-4.04
54.96,-2.68
53.67,-2.92
52.3,-2.01
52.49,-3.03
55.11,-3.27
56,-3.78
52.25,-2.54
54.98,-1.78
53.71,-1.84
53.82,-1.72
53.55,-2.74
53.6,-2.42
53.05,-2.19
52.55,-1.88
52.81,1.27
51.85,0.45
56.08,-3.93
50.28,-5.23
51.31,-0.2
53.73,-1.59
55.99,-3.81
50.27,-3.88
55.98,-4
51.32,-2.87
51.32,0.75
52.49,-2.08
51.14,-2.01
58.35,-6.51
58.34,-6.53
56.79,-5.86
55.55,-4.66
56.5,-5.43
57.72,-4.11
55.9,-3.71
53.35,-1.83
54.23,-2.93
53.66,-2.77
58.35,-6.51
50.36,-4.13
55.42,-4.48
54.23,-2.58
52.21,-2.23
56,-5.67
53.1,-2.58
51.2,-3.84
52.32,-1.2
52.34,-1.19
56.51,-5.31
50.34,-4.51
52.04,-1.62
54.95,-2.87
50.9,0
50.91,0.01
53.82,-1.94
54.33,-1.78
51.19,0.24
51.94,0.35
51.9,0.44
53.2,-0.33
52.7,-1.33
54.97,-2.34
55.92,-4.27
51.03,0.36
55.92,-4.67
54.15,-3.07
53.88,-1.45
53.5,-2.1
52.32,0.84
54.06,-2.84
51.1,-3.07
55.63,-2.2
51.04,-1.31
54.87,-3.74
54.64,-3.53
50.11,-5.1
51.12,-0.78
52.23,-1.6
52.62,1.11
51.99,-1.37
51.07,-1.93
51.98,-1.37
51.2,1.23
55.9,-4.46
53.01,-1.46
55.84,-4.07
51.68,-3.24
51.68,-3.24
55.05,-4.58
51.2,1.14
52.36,-0.34
52.11,1.12
54.84,-4.16
52.24,0.02
52.98,-2.35
52.67,-0.38
52.67,-1.06
52.67,-1.06
52.84,-2.71
51.02,-2.14
52.89,-0.84
51.39,-0.88
52.13,1.02
51.53,0.07
51.58,0.07
52.12,1
53.66,-1.92
50.3,-5.18
52.95,-0.61
53.81,-1.25
51.99,0.01
51.23,-2.5
55.85,-4.14
52.25,-3.05
51.58,-4.05
52.93,-2.16
50.93,-0.62
53.28,-1.29
53.79,-1.04
52.64,-1.38
52.02,0.03
53.85,-2.27
51.92,0.07
51.81,-0.6
53.85,-2.29
54.88,-1.58
52.67,-0.75
51.56,0.78
53.25,-0.39
54.93,-1.76
53.74,-1.03
53.26,-1.49
53.42,-2.27
53.92,-0.82
53.74,-0.97
52.86,0.68
51.26,0.46
54.97,-1.78
52.71,-4.05
54.55,-1.52
54.89,-1.51
54.01,-0.23
55.88,-4.2
52.35,1.62
52.62,-0.42
52.45,-1.44
60.52,-1.38
54.53,-1.92
51.78,-1.42
52.1,0.49
52.1,-2.32
51.58,-2.99
53.81,-1.4
53.52,-1.27
52.44,1.63
53.57,-1.08
53.05,-0.73
53.34,-1
55.76,-4.04
50.39,-4.19
51.45,0.15
51.47,-0.24
51.45,0.18
53.45,-1.5
51.2,0.34
53.56,-0.41
51.64,-0.25
52.38,-2.17
52.99,-2.56
52.84,0.95
51.19,0.74
52.07,-2.8
53.09,-2.04
50.82,-0.63
52.37,0.74
52.62,1.05
56.7,-2.55
53.08,-2.77
56.38,-3.42
56.46,-2.86
52.34,0.87
54.48,-1.87
52.85,1.14
56.06,-5.56
52.27,-1.73
53.5,-0.14
53.91,-2.19
54.13,-2.52
55.63,-3.25
51.54,-0.12
52.67,-0.67
51.03,-0.4
53.54,-1.74
52.53,-2.37
51.74,-1.9
51.25,1.25
51.07,-4.05
51.84,0.37
53.33,-3.08
52.9,-0.91
52.35,-2
53.27,-2.55
55.96,-3.29
52.44,-0.47
51.86,-2.21
56.2,-2.83
52.21,-2.77
59.12,-3.31
51,-3.15
55.21,-4.72
54.8,-4.55
55.85,-4.14
51.59,-3.01
58.2,-6.83
55.98,-5.67
56.37,-5.43
56.47,-6.95
54.5,-2.24
55.05,-2.14
52.58,-1.92
54.25,-4.58
53.12,-2.62
55.79,-4.39
55.1,-4.77
51.4,-3.28
50.95,-2.88
52.12,0.02
50.19,-5.32
55.72,-4.61
58.62,-3.29
51.16,-2.64
52.58,-2.51
52.23,0.57
51.91,-2.17
53.83,-2.41
53.47,-1.44
52.72,-0.68
52.59,-2.51
52.6,0.3
53.59,-2.48
55.38,-2.22
52.91,-0.69
54.28,-0.43
51.4,-2.66
52.59,-0.61
53.84,-2.22
51.33,0.79
51.4,-2.67
53.68,-0.36
53.68,-0.39
51.09,0.99
50.76,-2.07
53.27,-1.38
54.11,-3.24
53.21,-2.79
53.51,-2.84
54.28,-2.73
53.37,-2.72
53.06,-1.32
53.11,-2.46
51.06,-2.24
53.66,-0.38
52.74,-1.15
52.84,-1.48
51.33,-2.51
51.83,-2.11
51.4,-3.28
56.49,-2.76
51.4,-3.28
51.38,-3.28
52.69,-0.98
52.44,1.51
52.44,1.51
55.44,-4.26
56.09,-5.52
51.56,0.46
52.39,-1.7
52.06,-2.64
57.39,-2.31
51.86,0.49
53.06,-2.35
50.91,-1.57
52.43,-1.98
52.08,0.3
50.69,-1.29
50.49,-3.55
52.17,0.04
52.15,-1.85
51.92,-1.87
51.75,-1.2
51.85,-2.23
51.3,-2.87
54.46,-1.64
53.82,-2.74
53.57,-2.98
53.08,-2.83
51.91,-1.34
52.61,0.52
52.05,-2.38
51.67,-2.23
51.15,-3.88
52.76,-1.74
52.75,-1.73
51.97,-1.06
51.44,-2.57
54.06,-0.93
52.88,-1.22
52.65,-1.42
51.96,-0.42
54.15,-0.89
54.05,-0.91
52.32,0.5
50.73,-1.67
51.98,-1.63
52.38,-0.69
52.04,-2.71
51.16,-1.38
51.08,-2.65
51.14,-3.88
52.74,1.48
52.75,-1.7
52.75,-1.73
53.68,-0.44
53.46,-2.36
53.69,-0.45
53.56,-1.53
53.55,-1.53
52.35,0.25
52.56,-1.35
51.35,-0.32
50.91,-2.62
50.84,-4
51.85,0
53.82,-1.4
52.78,-2.86
52.26,-1.41
52.25,-1.43
52.22,0.94
52.45,-2.89
53.01,-2.22
53.05,-2.01
53.88,-2.47
50.77,-1.66
50.77,-1.66
51.57,0.49
51.26,-1.09
53.24,-1.62
51.2,-2.94
51.56,-3.05
54.67,-3.19
50.94,-1.41
53.35,-1.58
50.94,-1.4
52.06,-0.06
52.92,-1.07
53.12,-0.64
52.84,-0.57
51.9,-0.11
60.62,-1.05
51.27,0.29
52.71,-0.35
52.14,-2.27
52.69,1.58
52.79,-2.09
51.29,-2.97
52.32,-2.74
52.13,-2.51
52.3,-1.97
51.63,-0.46
51.61,-0.45
51.14,-2.44
50.83,-2.55
53.3,-2.48
52.38,-1.89
51.69,-4.88
53.31,-1.47
51.82,-0.34
51.37,-2.37
51.39,-2.33
51,-3.32
51.4,-2.31
51.39,-2.3
55.9,-3.64
53.12,-0.85
51.02,-3.07
50.54,-4.42
51.94,1.27
53.16,-2.19
55.88,-3.71
51.26,-2.58
51.38,-2.36
51.66,-0.33
53.71,-1.63
53.7,-1.65
51.99,-1.73
50.23,-3.78
50.95,-3.68
50.95,-3.01
52.28,-2.25
54.45,-1.09
51.46,-0.15
52.14,0.99
52.14,0.95
50.91,0.47
51.95,-3.45
51.88,-2.05
50.85,-4.2
52.73,-2.72
55.82,-4.26
55,-1.53
51.61,0.55
51.75,-2.13
51.94,-0.6
52.32,1.25
51.03,-3.55
52.24,0.76
52.67,-1.38
50.78,-1.57
50.78,-1.56
51.16,-0.84
53.67,-1.71
50.65,-3.82
56.48,-6.84
52.06,-2.19
51.33,-1.16
51.6,-1.55
53.24,-0.18
51.73,-1.97
51.07,-1.97
52.62,1.17
52.73,1.02
51.14,-2.94
52,1.4
52.74,0.48
53.43,-1.02
53.73,-2.35
52.57,-1.6
52.19,0.55
51.03,-2.27
57.48,-6.57
51,-1.26
54.84,-2.07
54.13,-3.1
51.49,-1.59
51.05,-2.4
51.75,-0.11
53.93,-2.38
57.58,-7.45
57.75,-6.94
56.99,-7.43
53.97,-2.77
54.79,-2.46
51.23,0.16
52.11,1.06
52.32,-1.88
51.95,-1.21
52.12,-2.22
51.94,-2.62
52.66,-2.78
51.5,-0.2
52.04,0.5
52.95,-0.15
52.35,-2.45
52.34,-2.42
51.39,0.88
51.7,-1.27
51.42,-2.43
52.01,-0.87
52.61,0.58
52.36,-2.42
50.81,0.35
51.61,-2.65
50.83,-3.18
50.86,-3.09
50.2,-5.29
50.96,0.2
51.88,0.83
51.05,0.59
51.11,-0.75
50.74,-2.04
52.07,1.25
51.77,0.68
51.62,-0.7
51.39,-2.36
55.07,-1.6
54.12,-3.21
53.06,-0.79
54.92,-1.58
51.64,-0.87
51.6,-0.65
51.59,-0.62
52.81,-2.1
54.24,-1
52.02,-0.39
55.55,-1.63
50.9,-4.06
55.67,-1.9
53.71,-1.19
55.99,-5.22
50.47,-4.29
51.05,0.5
50.56,-4.33
50.96,-3.28
52.48,-2.69
52.83,-1.66
52.92,-1.92
52.91,-1.91
50.8,-2.75
54.87,-1.65
51.65,-0.68
53.96,-1.89
51.42,0.27
51.38,-2.14
55.99,-3.74
52.01,-0.74
55.45,-1.87
55.61,-4.49
54.24,-3.16
59.08,-3.22
50.76,-1.93
51.15,-2.54
51.16,-2.54
53.75,-2.51
50.79,-3.44
51.17,-0.32
52.23,-1.73
52.23,-1.76
54.78,-1.64
54.9,-2.34
51.26,0.56
52.94,-2.41
50.77,-1.93
52.47,-1.97
52.19,-2.9
53.03,-2.25
55.3,-3.46
51.76,0.28
53.32,-1.5
54.94,-2
52.29,-1.78
51.79,-3.21
50.81,-1.46
50.85,-2.42
57.48,-4.47
53.26,-4.1
51.88,1.15
51.44,-0.57
54.92,-3.03
54.55,-1.55
52.66,-1.17
52.32,-1.66
53.02,-1.22
53,-1.28
51.02,-1.18
51.91,-2.48
50.76,-4.19
51.93,0.52
53.34,-3
55.12,-1.56
52.45,1.56
53.69,-2.84
54.24,-3.09
53.7,-1.54
52.6,-2.35
54.63,-2.91
51.4,-0.03
54.44,-3.52
54.21,-2.2
51.13,-2.74
52.55,0.6
54.82,-3.41
54.35,-2.6
53.83,-1.84
52.01,-2.04
51.41,-1.88
54.24,-2.86
54.35,-2.64
53.4,-0.84
53.06,-0.7
51.25,-2.28
52.38,-2.89
50.97,0.63
50.76,-1.68
51.78,-1.18
50.95,0.6
52.36,0.48
54.21,-2.96
54.28,-2.6
54.22,-3.18
51.51,0.05
53.96,-1.57
53.96,-1.6
51.54,0.13
54.28,-1.6
54.67,-1.84
50.95,-2.21
51.55,-3.37
53.01,-4.1
50.84,0.04
51.36,-0.13
51.37,-0.16
57.98,-7.09
52.24,1.25
52.12,-0.46
53.48,-2.49
51.49,-0.25
51.08,0.44
51.8,-0.78
50.97,-0.56
50.84,-1
52.26,1.19
52.47,1.35
51.23,-2.35
54.04,-1.6
50.92,-0.19
51.85,0.2
55.12,-1.59
55.13,-1.57
51.7,-3.31
51.43,-2.6
51.41,-2.61
51.71,-0.42
52.75,-2.07
52.75,-2.06
55.45,-2.63
52.36,-2.94
51.59,-3.19
51.9,-0.19
53,-2.95
51.69,-3.21
51.74,-3.23
52.91,-3.16
52.47,-1.48
52.47,-1.5
52.48,-1.5
52.66,-1.02
51.13,-1.01
52.93,-2.22
52.93,-2.22
53.87,-1.92
51.37,-2.36
51.37,-1.01
53.55,-2.66
51.33,-1.88
52.46,-1.98
52.38,-1.61
51.58,-2.96
57.46,-4.18
53.81,-1.48
53.31,-2.7
51.88,-0.54
51.49,-1.3
51.49,-1.3
53.97,-0.29
53.19,-1.61
53.49,-0.19
51.4,-1.16
51.46,-0.79
51.4,-1.15
50.69,-4.67
51.07,-2.85
50.69,-3.1
50.97,-2.97
50.89,-2.58
50.24,-3.67
53.29,0.18
55.83,-3.21
50.24,-3.67
52.11,-0.3
53.76,-1.57
53.11,-2.68
52.69,0.81
52.91,-1.22
53.77,-1.56
53.75,-1.56
52.93,1.21
53.76,-1.6
52.73,1.43
55,-3.73
50.9,-3.03
54.2,-2.78
52.71,0.91
52.76,-2.29
51.54,-3.12
51.81,-1.31
52.63,0.14
51.73,-4.73
51.68,0.35
53.71,-1.59
52.04,-2.43
50.85,-0.35
51.4,-3.42
51.14,-3.37
52.4,-3.19
53.34,-1.34
52.6,1.51
53.05,-1.56
51.78,-3.01
58.14,-6.4
55.74,-4.64
51.25,1.13
51.26,1.12
54.9,-2.95
52.62,-3.18
52.71,1.37
52.38,-2.13
50.88,-2.29
50.88,-2.29
52.03,0.62
52.04,0.6
52.02,0.63
52.66,-1.4
53.25,-0.06
57.58,-1.98
53.61,-2.13
55.59,-1.84
53.28,-3.57
53.68,-2.21
53.14,-2.92
52.64,-1.12
52.61,-1.67
51.49,-0.15
55.99,-2.54
57.24,-2.1
57.2,-3.07
55.83,-4.31
56.07,-5.53
55.63,-3.22
53.73,-0.75
51.73,-0.19
56.3,-3.01
54,-2.15
51.68,0.08
53.28,0.09
53.12,-1.01
53.57,-1.41
53.75,-1.53
52.39,-2.08
54.32,-1.83
52.45,-2.07
53.38,-2.87
50.57,-3.9
52.36,-2.04
54.88,-2.98
54.66,-3.38
53.66,-1.48
53.46,-2.19
53.51,-1.11
52.69,-2.75
55.58,-4.49
51.24,-0.58
52.42,-1.47
51.43,-0.04
52.39,-2.07
51.01,-0.94
51.73,-0.64
51.42,-0.03
55.14,-2.26
52.76,0.28
55.52,-5.7
53,-2.71
55.3,-4.41
54.97,-1.7
51.99,0.89
55.8,-4.04
55.8,-3.91
55.95,-4.56
55.6,-3.33
55.86,-3.53
51.1,0.28
51.37,-2.56
56.07,-3.44
52.67,-0.46
50.86,0.59
51.58,-1.43
51.59,-0.32
60.68,-0.97
51.34,-0.2
55.44,-4.62
54.78,-1.53
53.63,-2.5
57.23,-3.04
52.85,-0.14
50.41,-4.87
53.01,-1.47
53.03,-1.5
53.26,-1.19
55.09,-1.84
50.41,-3.74
51.68,-0.51
52.02,1.1
55.44,-4.56
50.72,-3.97
50.76,-3.95
53.71,-2.44
51.36,1.14
54.96,-2.34
53.54,-0.79
53.54,-0.82
52.94,-0.63
52.77,-1.34
52.55,1.65
52.6,-0.8
51.19,0.38
51.48,0.14
55.9,-3.66
52.88,-0.78
50.67,-1.09
55.58,-2.65
51.06,-1.83
51.07,-1.83
54.13,-0.18
52.39,1.68
53.38,-2.27
51.67,-2.3
56.48,-5.41
51.87,-0.31
51.05,0.56
54.86,-1.86
51.94,-4.98
52.79,1.41
51.8,-0.08
52.08,-1.94
51.98,-2.04
51.88,-2.11
52.19,1.48
52.19,1.43
51.37,-0.19
56.81,-2.32
54,-1.2
51.89,-0.11
52.99,0.06
52.99,0.08
53.31,-4.23
56.02,-5
50.7,-4.42
50.64,-3.65
55.45,-5.25
53.74,-0.75
51.65,-0.87
51.73,-0.46
53.31,-0.2
51.2,0.43
53.91,-1.8
54.95,-1.62
55.65,-4.65
51.61,-1.12
60.25,-1.17
51.23,-2.51
51.9,0.16
51.9,0.17
53.68,-2.31
53.59,-2.1
52.61,-2.5
51.84,-2.13
57.11,-2.33
53.01,-2.13
51.67,-4.95
52.6,-2.99
51.19,-0.88
52.58,-2.03
52.55,-1.58
51.64,0.25
53.8,-0.46
53.53,-1.15
52.56,-1.58
52.37,-1.76
51.67,-0.2
53.53,-1.15
51.1,-3.92
52.4,-1.63
55.19,-3.08
55.84,-3.64
53.82,-1.87
51.08,-3.81
51.15,-1.05
56.46,-3.1
50.82,-2.65
54.97,-1.67
52.49,-0.02
52.51,-2.31
52.31,-1.91
56.96,-5.83
50.95,-0.79
51.94,0.12
50.47,-4.2
51.86,0.88
50.44,-4.18
57.4,-2.05
50.05,-5.28
50.75,-2.22
52.55,1.39
51.57,-0.68
51.12,-2.8
51.66,-1.17
51.68,-2.46
51.68,-2.44
51.69,-2.42
51.76,-0.58
51.24,-2.27
51.23,-2.3
51.24,-2.28
52.4,-1.64
51.49,-0.08
52.49,-1.48
51.75,-0.33
50.86,-3.94
51.04,0.42
51.75,0.31
57.46,-6.33
51.64,-1.1
58.17,-3.49
54.65,-2.93
52.59,-3.21
52.29,-2.63
55.68,-2
52.64,-2.71
52.29,-2.63
50.54,-4.44
51.26,-3.01
52,-2.3
52.21,-2.38
51.56,-4.2
53.62,-1.8
50.9,-4.17
51.16,-4.04
51.35,-2.15
53.69,-0.13
52.27,-2.16
52.02,-4.82
51.8,-2.62
53.01,-2.15
57.62,-2.83
51.38,-0.29
53.52,-1.56
51.19,-4.06
50.43,-3.66
50.79,-3.53
51.31,0.05
53.03,-3.04
53.21,-3.19
53.3,-3.33
51.07,1.02
50.82,0.14
51.51,-2.64
51.45,-1.87
55.06,-1.73
54.55,-1.21
51.15,-1.9
50.99,-2.08
51.09,-2.11
55.76,-2.01
52.69,-2.68
52.97,-3.2
52.82,-0.78
53.61,-2.92
52.56,-2
52.09,-2.13
52.81,-2.66
53.5,-1.08
51.27,0.14
51.7,-1.35
53.54,-2.28
54.06,-0.24
52.87,1.2
51.05,0.29
52.51,1.03
53.16,-0.77
52.99,-1.16
53.01,-1.18
53.91,-0.46
53.46,-2.21
52.57,-2.84
53.13,-2.34
51.23,-0.26
52.24,-4.09
52.98,-3.93
53.02,-4.05
50.4,-4.36
53.17,-4.06
50.33,-4.76
52.93,-3.51
53.2,-4.41
53.16,-4.21
51.12,0.74
51.81,-4.77
53.07,-4.3
51.9,-3.92
51.52,-0.06
53.02,-2.37
53.02,-2.38
51.41,0.29
51.22,1.3
50.79,-2.86
52.91,-2.8
52.92,-2.46
52.67,-2.74
51.86,-3.03
51.6,-3.02
52.55,-3.29
53,-3.44
51.74,-2.92
52.42,-3.17
58.51,-4.23
51.78,-3.98
51.56,-3.6
52.14,-4.06
53.08,-4.18
52.09,-4.48
53.08,-3.8
53.25,-3.66
52.08,-4.51
52.14,-3.57
50.83,-0.09
52.22,-2.23
53.84,-0.42
51.63,-2.2
51.66,-2.5
54.69,-3.22
51.1,-0.23
55.05,-2.69
52.37,-2.32
54.07,-1.77
53.93,-0.23
51.41,-2.1
55.51,-2.69
55.51,-2.71
53.39,-2.61
52.78,0.99
50.84,0.45
51.45,0.12
51.01,-0.7
51.29,0.7
52.6,0.4
52.23,0.82
52.23,0.82
51.61,-2.44
51.75,-1.84
51.89,-1.15
50.95,-3.02
52.43,-1.73
52.91,-0.18
52.92,-0.17
52.93,-0.2
53.51,-2.57
53.53,-2.84
50.23,-3.66
53.94,-1.31
53.06,-2.74
52.72,-2.17
51.15,-3.5
51.03,-3.75
51.06,-4.09
50.53,-3.7
50.85,-3.5
50.43,-4.08
51.05,-4.14
52.33,-2.54
51.4,0.04
53.03,-2.68
53.02,-2.7
53.01,-2.71
52.13,-1.85
51.68,0.57
51.14,-3.27
51.29,0.66
50.9,-1.8
52.43,-3.06
52.26,-2.79
51.72,-5.12
52.73,-2.83
52.71,-2.81
51.16,0.23
51.23,-0.99
51.11,0.62
51.15,0.68
52.13,-0.51
51.45,-2.2
54.88,-1.53
54.96,-1.45
51.27,-2.89
52.04,-1.08
53.11,-2.18
53.11,-2.15
51.01,-4.22
52.15,-1.85
50.67,-4.13
53.4,-3.08
53.39,-3.08
51.9,-0.53
53.87,-0.81
57.1,-2.19
50.59,-1.28
53.76,-1.72
51.82,-0.79
50.29,-3.88
50.28,-3.89
53.54,-0.41
51.54,-0.77
55.61,-3.52
54.08,-3.23
55.81,-3.94
51.46,0.37
53.79,-1.18
53.12,-1.77
53.02,-1.61
60.32,-1.69
51.31,0.02
52.08,-0.26
51.1,-1.13
54.86,-3.17
53.19,-3.03
53.05,-2.29
50.91,-0.6
51.89,0.35
54.5,-3.54
57.74,-5.78
59.97,-1.33
50.4,-4.78
52.96,-1.22
51.16,-3.38
52.62,-2.17
53.9,-1.19
58.45,-3.23
58.46,-3.23
53.34,-1.05
54.61,-1.69
52.1,0.9
50.36,-4.08
50.68,-4.47
51.62,0.41
52.61,-0.95
52.41,-1.86
52.2,-1.79
52.41,-1.88
52.89,-0.35
53.49,-2.7
52.35,1.17
52.74,0.97
54.6,-1.28
53.07,-0.28
53.53,-1.35
51.01,-0.46
52.46,-2.44
51.88,-0.63
53.81,-2.42
52.77,-2.17
52.66,1.57
54.95,-1.54
55.01,-1.48
54.72,-1.75
52.82,-2.75
53.84,-2.74
53.26,0.2
53.25,0.18
50.7,-3.67
50.8,-0.62
51.06,0.91
51.82,-2.5
53.13,-1.04
53.12,-1.03
52.57,-2.08
55.86,-3.18
52.64,-1.46
51.2,0.93
52.35,-1.29
55.38,-1.65
54,-1.54
53.78,-0.24
53.94,-1.28
53.93,-1.3
59.02,-3.18
53.42,-0.18
54.68,-1.66
51.14,-3.17
50.65,-2.45
57.83,-3.82
51,-3.28
51.23,-2.56
50.94,-0.32
51.43,-0.79
51.49,-0.93
55.04,-2.04
52.94,-0.95
55.93,-3.12
53.84,-1.83
52.75,-2.68
52.91,0.94
52.39,-1.45
51.27,-1.39
52.38,-1.42
50.68,-2.18
55.92,-3.84
51.19,-0.62
51.75,-1.29
54.2,-1.61
51.16,-0.9
50.72,-1.19
50.84,-0.6
52.18,-1.79
52.76,0.97
51.83,0.81
53.55,-2.22
52.35,-1.89
52.03,-2.51
53.08,-2.03
52.86,0.61
52.85,0.62
52.36,-2.28
51.87,0.19
52.27,-2.39
55.51,-5.31
52.86,-1.82
51.1,0.18
57.9,-4.09
53.65,-1.83
52.09,-2.49
52.93,-1.92
52.28,-2.77
52.5,-1.83
53.02,-2.16
